# Weather station Moscow, Russia, WMO_ID=27612,selection from 01.02.2022 till 01.02.2023, all days
# Encoding: Unicode
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=27612&lang=en
#
"Local time in Moscow";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"31.08.2022 09:00";"17.7";"741.4";"754.4";"0.1";"80";"Wind blowing from the west";"2";"";"";"100%.";" ";"";"";"17.1";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"14.1";"No precipitation";"12";"Dry (without cracks, no appreciable amount of dust or loose sand)";"15.0";"";"";
"31.08.2022 06:00";"17.2";"741.3";"754.4";"-0.4";"84";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"20.0";"14.5";"No precipitation";"12";"";"";"";"";
"31.08.2022 03:00";"18.8";"741.7";"754.7";"-0.3";"78";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"14.9";"";"";"";"";"";"";
"31.08.2022 00:00";"20.5";"742.0";"755.0";"-0.3";"71";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"15.0";"";"";"";"";"";"";
"30.08.2022 21:00";"21.7";"742.3";"755.2";"-0.4";"68";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"28.5";"Stratocumulus cumulogenitus.";"70 – 80%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"19.0";"15.4";"No precipitation";"12";"";"";"";"";
"30.08.2022 18:00";"26.4";"742.7";"755.4";"-0.8";"42";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"60%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"12.6";"No precipitation";"12";"";"";"";"";
"30.08.2022 15:00";"27.0";"743.5";"756.1";"0.0";"47";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"20–30%.";"600-1000";"Altocumulus castellanus or floccus.";"Cirrocumulus alone, or Cirrocumulus accompanied by Cirrus or Cirrostratus or both, but Cirrocumulus is predominant.";"20.0";"14.7";"";"";"";"";"";"";
"30.08.2022 12:00";"25.9";"743.5";"756.2";"0.1";"53";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"18.0";"15.5";"";"";"";"";"";"";
"30.08.2022 09:00";"21.3";"743.4";"756.3";"0.2";"74";"Wind blowing from the west-southwest";"1";"";"";"60%.";" ";"";"";"17.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"18.0";"16.4";"0.5";"12";"Dry (without cracks, no appreciable amount of dust or loose sand)";"15.0";"";"";
"30.08.2022 06:00";"18.0";"743.2";"756.3";"-0.1";"90";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"18.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"19.0";"16.3";"0.5";"12";"";"";"";"";
"30.08.2022 03:00";"19.4";"743.3";"756.3";"-0.6";"86";"Calm, no wind";"0";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"16.9";"";"";"";"";"";"";
"30.08.2022 00:00";"20.3";"743.9";"756.9";"-0.8";"78";"Calm, no wind";"0";"";"";"90  or more, but not 100%";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"70 – 80%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"12.0";"16.4";"";"";"";"";"";"";
"29.08.2022 21:00";"21.4";"744.7";"757.7";"-0.4";"62";"Wind blowing from the south-southeast";"1";"";"";"60%.";" ";"";"";"";"26.9";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"13.8";"No precipitation";"12";"";"";"";"";
"29.08.2022 18:00";"23.5";"745.1";"757.9";"0.2";"53";"Wind blowing from the south-southeast";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"13.2";"No precipitation";"12";"";"";"";"";
"29.08.2022 15:00";"25.4";"744.9";"757.6";"0.5";"47";"Wind blowing from the south-southeast";"2";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"17.0";"13.1";"";"";"";"";"";"";
"29.08.2022 12:00";"26.1";"744.4";"757.2";"-0.4";"40";"Wind blowing from the south-east";"2";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus castellanus or floccus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"17.0";"11.3";"";"";"";"";"";"";
"29.08.2022 09:00";"20.8";"744.8";"757.9";"-1.1";"55";"Wind blowing from the east-southeast";"1";"";"";"100%.";" ";"";"";"16.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1000-1500";"";"";"16.0";"11.5";"No precipitation";"12";"Dry (without cracks, no appreciable amount of dust or loose sand)";"15.0";"";"";
"29.08.2022 06:00";"18.1";"745.9";"759.0";"-1.5";"63";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"16.6";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"18.0";"10.8";"No precipitation";"12";"";"";"";"";
"29.08.2022 03:00";"17.3";"747.4";"760.6";"-0.9";"72";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"12.2";"";"";"";"";"";"";
"29.08.2022 00:00";"23.2";"748.3";"761.2";"-0.3";"48";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"11.4";"";"";"";"";"";"";
"28.08.2022 21:00";"23.1";"748.6";"761.6";"-0.5";"44";"Calm, no wind";"0";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"30.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"9.0";"10.0";"No precipitation";"12";"";"";"";"";
"28.08.2022 18:00";"29.3";"749.1";"761.8";"-0.5";"26";"Wind blowing from the south-east";"1";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"8.0";"No precipitation";"12";"";"";"";"";
"28.08.2022 15:00";"29.7";"749.6";"762.3";"-1.0";"30";"Wind blowing from the east-northeast";"1";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"18.0";"10.1";"";"";"";"";"";"";
"28.08.2022 12:00";"26.9";"750.6";"763.4";"-0.4";"42";"Wind blowing from the east-southeast";"1";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"11.0";"13.0";"";"";"";"";"";"";
"28.08.2022 09:00";"20.7";"751.0";"764.2";"-0.6";"62";"Calm, no wind";"0";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"17.3";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"9.0";"13.2";"No precipitation";"12";"Dry (without cracks, no appreciable amount of dust or loose sand)";"16.0";"";"";
"28.08.2022 06:00";"18.4";"751.6";"764.8";"-0.5";"66";"Calm, no wind";"0";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"17.3";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"1500-2000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"9.0";"11.8";"No precipitation";"12";"";"";"";"";
"28.08.2022 03:00";"18.0";"752.1";"765.4";"-0.4";"70";"Calm, no wind";"0";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"9.0";"12.4";"";"";"";"";"";"";
"28.08.2022 00:00";"18.5";"752.5";"765.8";"-0.1";"71";"Calm, no wind";"0";"";"";"60%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"9.0";"13.1";"";"";"";"";"";"";
"27.08.2022 21:00";"21.1";"752.6";"765.7";"0.1";"61";"Calm, no wind";"0";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"31.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"8.0";"13.3";"No precipitation";"12";"";"";"";"";
"27.08.2022 18:00";"28.2";"752.5";"765.4";"-0.5";"31";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"17.0";"9.4";"No precipitation";"12";"";"";"";"";
"27.08.2022 15:00";"30.8";"753.0";"765.7";"-0.6";"26";"Wind blowing from the south-east";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"18.0";"8.9";"";"";"";"";"";"";
"27.08.2022 12:00";"29.7";"753.6";"766.3";"-0.5";"30";"Wind blowing from the east";"1";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"11.0";"10.5";"";"";"";"";"";"";
"27.08.2022 09:00";"23.4";"754.1";"767.2";"0.1";"54";"Wind blowing from the east";"1";"";"";"20–30%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"15.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"5.0";"13.4";"No precipitation";"12";"Dry (without cracks, no appreciable amount of dust or loose sand)";"15.0";"";"";
"27.08.2022 06:00";"15.3";"754.0";"767.3";"0.4";"88";"Calm, no wind";"0";"";"";"";" ";"";"";"15.2";"";"";"";"";"";"";"13.0";"13.3";"No precipitation";"12";"";"";"";"";
"27.08.2022 03:00";"17.0";"753.6";"766.9";"0.2";"78";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"15.0";"13.2";"";"";"";"";"";"";
"27.08.2022 00:00";"18.4";"753.4";"766.7";"0.5";"72";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"15.0";"13.3";"";"";"";"";"";"";
"26.08.2022 21:00";"21.8";"752.9";"766.0";"0.3";"53";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"31.9";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"15.0";"11.9";"No precipitation";"12";"";"";"";"";
"26.08.2022 18:00";"29.8";"752.6";"765.4";"-0.5";"28";"Wind blowing from the south";"1";"";"";"40%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"9.2";"No precipitation";"12";"";"";"";"";
"26.08.2022 15:00";"30.2";"753.1";"765.9";"-0.7";"25";"Wind blowing from the south-southeast";"1";"";"";"60%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"60%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"8.0";"";"";"";"";"";"";
"26.08.2022 12:00";"30.7";"753.8";"766.6";"-0.3";"28";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"19.0";"9.9";"";"";"";"";"";"";
"26.08.2022 09:00";"25.4";"754.1";"767.1";"0.3";"54";"Wind blowing from the north-northeast";"1";"";"";"20–30%.";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"16.1";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"10%  or less, but not 0";"1000-1500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"8.0";"15.5";"No precipitation";"12";"Dry (without cracks, no appreciable amount of dust or loose sand)";"15.0";"";"";
"26.08.2022 06:00";"16.3";"753.8";"767.2";"0.1";"86";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"16.1";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"12.0";"13.9";"No precipitation";"12";"";"";"";"";
"26.08.2022 03:00";"17.1";"753.7";"767.1";"-0.1";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"15.0";"14.2";"";"";"";"";"";"";
"26.08.2022 00:00";"19.0";"753.8";"767.0";"-0.2";"77";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"15.0";"14.8";"";"";"";"";"";"";
"25.08.2022 21:00";"21.6";"754.0";"767.1";"0.2";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.3";"";"";"";"";"";"14.0";"13.5";"No precipitation";"12";"";"";"";"";
"25.08.2022 18:00";"28.3";"753.8";"766.6";"-1.0";"36";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"";"Stratocumulus cumulogenitus.";"20–30%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"11.9";"No precipitation";"12";"";"";"";"";
"25.08.2022 15:00";"31.2";"754.8";"767.5";"-1.1";"27";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"19.0";"9.9";"";"";"";"";"";"";
"25.08.2022 12:00";"30.3";"755.9";"768.7";"-0.8";"29";"Wind blowing from the south";"1";"";"";"40%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"40%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"19.0";"10.4";"";"";"";"";"";"";
"25.08.2022 09:00";"25.3";"756.7";"769.6";"-0.4";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.2";"";"";"";"";"";"";"16.0";"14.0";"No precipitation";"12";"Dry (without cracks, no appreciable amount of dust or loose sand)";"16.0";"";"";
"25.08.2022 06:00";"15.8";"757.1";"770.6";"-0.2";"86";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"15.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"19.0";"13.4";"No precipitation";"12";"";"";"";"";
